title,label,Price,officialDate,url,BetTimeStamp,week
Total – 1st Half,Over 22,1.813,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 22,2.070,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 22.5,1.840,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 22.5,2.020,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 23,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 23,1.917,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 23.5,2.020,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 23.5,1.833,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Over 24,2.200,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Total – 1st Half,Under 24,1.699,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.070682,2
Team Total – 1st Half,Over 10.5,2.010,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071065,2
Team Total – 1st Half,Under 10.5,1.862,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071065,2
Team Total – 1st Half,Over 10.5,2.040,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071065,2
Team Total – 1st Half,Under 10.5,1.833,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071065,2
Money Line – 1st Quarter,Philadelphia Eagles,1.909,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071352,2
Money Line – 1st Quarter,Kansas City Chiefs,1.961,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071352,2
Handicap – 1st Quarter,-1.5,2.410,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071765,2
Handicap – 1st Quarter,+1.5,1.595,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071765,2
Handicap – 1st Quarter,-0.5,2.390,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071765,2
Handicap – 1st Quarter,+0.5,1.621,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071765,2
Handicap – 1st Quarter,+0.5,1.584,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071765,2
Handicap – 1st Quarter,-0.5,2.420,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.071765,2
Total – 1st Quarter,Over 7,1.505,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072176,2
Total – 1st Quarter,Under 7,2.600,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072176,2
Total – 1st Quarter,Over 7.5,1.833,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072176,2
Total – 1st Quarter,Under 7.5,2.020,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072176,2
Total – 1st Quarter,Over 9.5,1.952,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072176,2
Total – 1st Quarter,Under 9.5,1.877,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072176,2
Team Total – 1st Quarter,Over 3.5,1.970,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072483,2
Team Total – 1st Quarter,Under 3.5,1.877,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072483,2
Team Total – 1st Quarter,Over 3.5,2.090,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072483,2
Team Total – 1st Quarter,Under 3.5,1.781,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072483,2
Handicap – Alternate Lines – Alternate Lines,-7.5,3.580,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072727,2
Handicap – Alternate Lines – Alternate Lines,+7.5,1.323,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072727,2
Total – Alternate Lines – Alternate Lines,Over 39.5,1.354,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072995,2
Total – Alternate Lines – Alternate Lines,Under 39.5,3.380,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.072995,2
Handicap – Alternate Lines – Alternate Lines,+3.5,1.540,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073216,2
Handicap – Alternate Lines – Alternate Lines,-3.5,2.610,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073216,2
Total – Alternate Lines – Alternate Lines,Over 53.5,3.130,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073471,2
Total – Alternate Lines – Alternate Lines,Under 53.5,1.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073471,2
Kansas City Chiefs Points Odd/Even,Odd,1.909,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073718,2
Kansas City Chiefs Points Odd/Even,Even,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073718,2
Kansas City Chiefs Points Odd/Even 1st Half,Odd,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073940,2
Kansas City Chiefs Points Odd/Even 1st Half,Even,1.909,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.073940,2
Kansas City Chiefs Points Range,0 - 6,38.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074284,2
Kansas City Chiefs Points Range,7 - 13,8.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074284,2
Kansas City Chiefs Points Range,14 - 20,3.800,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074284,2
Kansas City Chiefs Points Range,21 - 27,3.200,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074284,2
Kansas City Chiefs Points Range,28 - 35,4.200,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074284,2
Kansas City Chiefs Points Range,36+,11.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074284,2
Kansas City Chiefs Points Range 1st Half,0 - 6,4.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074651,2
Kansas City Chiefs Points Range 1st Half,7 - 13,2.480,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074651,2
Kansas City Chiefs Points Range 1st Half,14 - 20,3.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074651,2
Kansas City Chiefs Points Range 1st Half,21 - 27,9.750,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074651,2
Kansas City Chiefs Points Range 1st Half,28 - 35,41.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074651,2
Kansas City Chiefs Points Range 1st Quarter,0 - 5,1.757,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074960,2
Kansas City Chiefs Points Range 1st Quarter,6 - 10,2.750,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074960,2
Kansas City Chiefs Points Range 1st Quarter,11 - 15,13.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074960,2
Kansas City Chiefs Points Range 1st Quarter,16 - 20,38.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074960,2
Kansas City Chiefs Points Range 1st Quarter,21+,66.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.074960,2
Philadelphia Eagles Points Odd/Even,Odd,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075236,2
Philadelphia Eagles Points Odd/Even,Even,1.909,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075236,2
Philadelphia Eagles Points Odd/Even 1st Half,Odd,1.925,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075529,2
Philadelphia Eagles Points Odd/Even 1st Half,Even,1.909,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075529,2
Philadelphia Eagles Points Range,0 - 6,46.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075866,2
Philadelphia Eagles Points Range,7 - 13,9.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075866,2
Philadelphia Eagles Points Range,14 - 20,4.100,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075866,2
Philadelphia Eagles Points Range,21 - 27,3.150,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075866,2
Philadelphia Eagles Points Range,28 - 35,3.800,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075866,2
Philadelphia Eagles Points Range,36+,10.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.075866,2
Philadelphia Eagles Points Range 1st Half,0 - 6,4.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076244,2
Philadelphia Eagles Points Range 1st Half,7 - 13,2.480,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076244,2
Philadelphia Eagles Points Range 1st Half,14 - 20,3.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076244,2
Philadelphia Eagles Points Range 1st Half,21 - 27,9.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076244,2
Philadelphia Eagles Points Range 1st Half,28 - 35,40.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076244,2
Philadelphia Eagles Points Range 1st Quarter,0 - 5,1.833,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076557,2
Philadelphia Eagles Points Range 1st Quarter,6 - 10,2.750,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076557,2
Philadelphia Eagles Points Range 1st Quarter,11 - 15,12.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076557,2
Philadelphia Eagles Points Range 1st Quarter,16 - 20,30.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076557,2
Philadelphia Eagles Points Range 1st Quarter,21+,46.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076557,2
Total Points Odd/Even,Odd,1.781,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076906,2
Total Points Odd/Even,Even,2.080,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.076906,2
Total Points Odd/Even 1st Half,Odd,1.877,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077132,2
Total Points Odd/Even 1st Half,Even,1.961,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077132,2
Total Points Range,0 - 20,37.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range,21 - 30,13.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range,31 - 40,4.600,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range,41 - 50,3.050,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range,51 - 60,3.900,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range,61 - 70,9.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range,71+,24.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077475,2
Total Points Range 1st Half,0 - 10,7.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077804,2
Total Points Range 1st Half,11 - 20,3.450,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077804,2
Total Points Range 1st Half,21 - 30,2.650,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077804,2
Total Points Range 1st Half,31 - 40,5.400,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077804,2
Total Points Range 1st Half,41+,16.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.077804,2
Total Points Range 1st Quarter,0 - 6,3.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078050,2
Total Points Range 1st Quarter,7 - 13,2.380,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078050,2
Total Points Range 1st Quarter,14 - 20,5.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078050,2
Total Points Range 1st Quarter,21+,8.500,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078050,2
Winning Margin Range,Philadelphia Eagles By 1 - 6,4.600,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078464,2
Winning Margin Range,Philadelphia Eagles By 7 - 13,6.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078464,2
Winning Margin Range,Philadelphia Eagles By 14 - 20,9.250,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078464,2
Winning Margin Range,Philadelphia Eagles By 21 - 27,25.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078464,2
Winning Margin Range,Philadelphia Eagles By 28+,41.000,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078464,2
Winning Margin Range,Kansas City Chiefs By 1 - 6,4.800,2025-09-14,https://www.pinnacle.com/en/football/nfl/philadelphia-eagles-vs-kansas-city-chiefs/1614302123/#all,2025-09-10T11:04:59.078464,2
